Company;Salary;HN;HCM;else;Engineer;Manager;Dev;Administrator;Tester;Designer;Support;Analyst;Scientist;.NET;JavaScript;ASP.NET;iOS;Android;DevOps;AWS;Angular;Tester;QA QC;SQL;ERP;C++;Embedded;Oracle;Agile;Database;PHP;Drupal;Python;ReactJS;UI-UX;Cloud;React Native;Java;Spring;System;Linux;OpenStack;OOP;NodeJS;Unity;C#;Games;Azure;Data Analyst;Ruby;TypeScript;J2EE;VueJS;Kotlin;MySQL;Laravel;Networking;NoSQL;MVC;Golang;Blockchain;Automation Test;Ruby on Rails;Objective C;Swift;CSS;HTML5;Bridge;Solidity;Scala;Scrum;PostgreSql;Cocos;Django;SAP;COBOL;Flutter;AngularJS;Dart;JQuery;Magento;SAS;JSON;System;Years of experience;Bachelor;Experience level;QUALIFICATIONS;URL
CÔNG TY TNHH ĐẦU TƯ DU LỊCH IDC;17.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['* tham gia xây dựng hệ thống website của công ty du lịch.', '* phát triển các sản phẩm về công nghệ, các công cụ hỗ trợ công nghệ cho một số dự án và các bộ phận liên quan.', '* đề xuất giải pháp, xu hướng công nghệ mới để nâng cao chất lượng sản phẩm.', '* tham gia xây dựng hệ thống website của công ty du lịch.', '* phát triển các sản phẩm về công nghệ, các công cụ hỗ trợ công nghệ cho một số dự án và các bộ phận liên quan.', '* đề xuất giải pháp, xu hướng công nghệ mới để nâng cao chất lượng sản phẩm.'];https://jobsgo.vn/viec-lam/ha-noi-lap-trinh-vien-php-fulltime-15295372021.html
Yuanta Securities;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"['– quản lý nhóm lập trình ứng dụng', '– phát triển và triển khai các ứng dụng trên nền tảng web application, windows application', '– phát triển các report theo yêu cầu của các phòng ban nghiệp vụ.', '– quản lý và vận hành cơ sở dữ liệu oracle, microsoft sql server;', '– có khả năng vận hành hệ thống giao dịch chứng khoán (gồm core system, webtrading, mobile trading, bảng giá,…);', '– các công việc khác theo sự phân công của cấp trên trực tiếp.']";https://jobsgo.vn/viec-lam/truong-nhom-lap-trinh-ung-dung-15265729064.html
Công Ty Cổ Phần NTQ Solution;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['- - support the entire application lifecycle (concept, design, test, release and support)- - produce fully functional mobile applications writing clean code- - gather specific requirements and suggest solutions- - write unit and ui tests to identify malfunctions- - troubleshoot and debug to optimize performance- - design interfaces to improve user experience- - liaise with product development team to plan new features- - ensure new and legacy applications meet quality standards- - research and suggest new mobile products, applications and protocols- - stay up-to-date with new technology trends'];https://jobsgo.vn/viec-lam/ios-developer-15284929770.html
Công Ty Cổ Phần NTQ Solution;45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['● support the entire application lifecycle (concept, design, test, release and support)● produce fully functional applications writing clean code● gather specific requirements and suggest solutions● write unit tests to identify malfunctions● troubleshoot and debug to optimize performance● liaise with product development team to plan new features● ensure new and legacy applications meet quality standards● stay up-to-date with new technology trends'];https://jobsgo.vn/viec-lam/nodejs-developer-15284902612.html
Công ty TNHH Bình Việt Đức;20.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['- nâng cấp & chỉnh sửa phân hệ có sẵn để phù hợp với yêu cầu phát triển của công ty.', '- phát triển phân hệ mới theo yêu cầu cấp quản lý.', '- hỗ trợ người dùng xử lý lỗi trong quá trình sử dụng.', '- hỗ trợ các thành viên khác trong team khi cần thiết.', '- làm việc theo sự chỉ đạo của quản lý và cấp trên.'];https://jobsgo.vn/viec-lam/lap-trinh-vien-erp-winform-15275858998.html
Công ty TNHH Dasan Việt Nam;20;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;['\nparticipate in all phases of the development life-cycle.\n', '\ncollaborate with cross-functional teams to design, develop and deliver new features\n', '\ngather requirements and direct design activities with the team.\n', '\ndesign, implement and maintain software components.\n', '\nwrite high-quality, clean and maintainable code.\n', '\nmentor and coach junior colleagues in building clean code.\n', '\napply agile in working.\n', 'job summary:', 'participate in all phases of the development life-cycle.', 'collaborate with cross-functional teams to design, develop and deliver new features', 'key responsibilities:', 'gather requirements and direct design activities with the team.', 'design, implement and maintain software components.', 'write high-quality, clean and maintainable code.', 'mentor and coach junior colleagues in building clean code.', 'apply agile in working.'];https://jobsgo.vn/viec-lam/senior-java-engineer-15265946328.html
Công Ty Cổ Phần Công Nghệ Dữ Liệu Dagoras;9.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['• tham gia dự án thực tế về trong lĩnh vực tài chính, viễn thông, ngân hàng, bảo hiểm, v.v..• vận hành, triển khai các job etl, tổng hợp dữ liệu và xuất dữ liệu theo yêu cầu.• xây dựng & triển khai các hệ thống data warehouse, data mart và data lake cho các dự án thực tế.• tham gia và triển khai các dịch vụ sử dụng các công nghệ bigdata: hadoop, spark, …'];https://jobsgo.vn/viec-lam/fresher-data-engineer-15241354759.html
Công Ty Cổ Phần Công Nghệ Dữ Liệu Dagoras;6.0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['lập trình api sử dụng spring boot framework.', 'thiết kế, xây dựng hệ thống xử lý logic, thao tác với cơ sở dữ liệu.', 'phối hợp chặt chẽ với nhóm lập trình để công việc hoàn thành đúng thời hạn, thống nhất theo yêu cầu dự án'];https://jobsgo.vn/viec-lam/fresher-backend-java-15241069600.html
Công Ty Cổ Phần Công Nghệ Dữ Liệu Dagoras;10.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['• tham gia dự án thực tế về data science, ai, machine learning trong lĩnh vực tài chính, viễn thông, ngân hàng, bảo hiểm, v.v..• tham gia các dự án phân tích dữ liệu & hành vi người dùng trên hệ thống để hiểu được insight• nghiên cứu các mô hình ml & dl cơ bản áp dụng cho các bài toán trong lĩnh vực tài chính, viễn thông, ngân hàng, bảo hiểm v.v..'];https://jobsgo.vn/viec-lam/data-scientist-15241273285.html
Công Ty Cổ Phần AV Plus;15.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['1. am hiểu và tham mưu với cm/pm về thiết bị trong hệ thống của các dự án được giao.', '2. hỗ trợ và giám sát quá trình lắp đặt hệ thống theo kịch bản giải pháp thiết kế.', '3. thực hiện kết nối, cấu hình thiết bị và lập trình hệ thống theo kịch bản thiết kế.', '4. bảo hành, bảo trì, hỗ trợ kỹ thuật hệ thống khi gặp sự cố liên quan đến lập trình.', '5. quản lý các thiết bị phục vụ cho công việc.', '6. báo cáo công việc hằng ngày theo quy định.'];https://jobsgo.vn/viec-lam/ky-thuat-lap-trinh-15247981311.html
Công Ty TNHH Các Giải Pháp Softel;35.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['xây dựng hệ thống quản trị: warehouse, accounting, agency system, inventory, crm...', 'xây dựng hệ thống quản trị viễn thông tại mỹ.', 'xây dựng hệ thống báo cáo tự động.', 'quản trị và phát triển các tính năng website của công ty.', 'back end developer - lập trình viên back end sẽ chịu trách nhiệm các công việc sau:'];https://jobsgo.vn/viec-lam/ha-noi-back-end-developer-php-laravel-15m-55m-khong-yeu-cau-tieng-anh-15232175355.html
Công Ty TNHH Diko Vina;20;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['thiết kế web/ứng dụng ui/ux, lên kế hoạch/event', '* ưu tiên ứng viên am hiểu về các phần mềm sau.', '- figma, adobe photpshop, adobe illustrator, adobe xd, wireframing,', '- công cụ chỉnh sửa video'];https://jobsgo.vn/viec-lam/thiet-ke-website-15225956173.html
Công Ty TNHH Hòa Kiến Nhân;17.5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['- tham gia thiết kế phần mềm cho frondend và backend.- tham gia thiết kế database- sử dụng thành thạo ngôn ngữ java/javascript/angularjs/postgresql/mongodb/ gcp.- sẵn sàng học thêm về lập trình mobile, hadoop.- làm việc độc lập.- thực hiện các công việc khác của bgđ/quản lý trực tiếp'];https://jobsgo.vn/viec-lam/lap-trinh-fullstack-15218216143.html
Công Ty Cổ Phần Thương Mại Dịch Vụ Phong Vũ;30.0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['phối hợp với đội lập trình, marketing và ngành hàng để tổng hợp số liệu bán hàng và các chỉ số liên quan', 'thiết kế các bảng biểu và báo cáo nội bộ phù hợp với yêu cầu của quản lý', 'gửi báo cáo hàng tuần cho quản lý', 'cập nhật thường xuyên thông tin tài chính cho các quản lý liên quan để hỗ trợ ra quyết định kinh doanh.', 'phối hợp với đội lập trình, marketing và ngành hàng để tổng hợp số liệu bán hàng và các chỉ số liên quan', 'thiết kế các bảng biểu và báo cáo nội bộ phù hợp với yêu cầu của quản lý', 'gửi báo cáo hàng tuần cho quản lý', 'cập nhật thường xuyên thông tin tài chính cho các quản lý liên quan để hỗ trợ ra quyết định kinh doanh.', 'tìm hiểu thị trường, hoạt động của công ty và các đầu mối làm việc', 'lập kế hoạch ngân sách hàng tháng (theo mẫu hoặc tự thiết kế)', 'trình duyệt ngân sách với quản lý và giám đốc', 'phân bổ ngân sách cho các bộ phận liên quan', 'theo dõi việc sử dụng ngân sách và đánh giá hiệu quả', 'hỗ trợ quản lý nh trong việc cung cấp thông tin và dữ liệu tài chính phục vụ cho việc giám sát việc thực hiện doanh số.', 'thường xuyên kiểm soát, đôn đốc các quản lý nh về tiến độ thực hiện doanh số.', 'báo cáo bgd về tình hình thực hiện doanh số và đưa ra các giải pháp tài chính phục vụ cho việc ra quyết định.', '1.tổng hợp và phân tích số liệu liên quan đến ngành hàng, mkt, doanh số sell in/out, vận hành ... và lập báo cáo hàng tuần/tháng', '2. lập kế hoạch ngân sách và theo dõi thực tế thực hiện ngân sách', '3. kiểm soát hàng tồn kho, kiểm soát hiệu quả hoạt động của các bộ phận', '4. quản lý, giám sát và đôn đốc việc thực hiện doanh số, lợi nhuận theo chỉ tiêu cam kết'];https://jobsgo.vn/viec-lam/business-intelligence-data-analyst-tai-ha-noi-ho-chi-minh-15219832044.html
BlueBottle Digital Việt Nam;27.5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['we are looking for skilled programmers with experience building web applications in java. java developers are responsible for analyzing user requirements and business objectives, determining application features and functionality, and recommending changes to existing java-based applications, among other duties.'];https://jobsgo.vn/viec-lam/java-spring-boot-developer-15217048349.html
Client Of JobsGO;8.5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['*phát triển và lập trình các phần mềm hỗ trợ sản xuất, thay thế các công đoạn làm thủ công bằng excel.* phát triển phần mềm theo yêu cầu của các bộ phận liên quan.* phát triển các hệ thống iot, số hóa trong nhà máy.* chủ động nghiên cứu và học hỏi các công nghệ mới để cải tiến và hỗ trợ công việc trong công ty.* thực hiện và báo cáo công việc cho cấp trên.'];https://jobsgo.vn/viec-lam/nhan-vien-it-phan-mem-15150035984.html
Công Ty TNHH HCL Technologies Việt Nam;45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[' mô tả công việctóm tắt công việcrequirement analysis and salesforce solution recommendationsdesign validation and identification of gapsimplementation and configurationfollow coding standards and best practicestroubleshoot and debug issuesdata preparation for unit testingunit test case preparation, unit testing, bug fixingimplementation and configuration for interfacesintegrate with other applicationsdata migration using data loadersupport user acceptance testing and fix bugs.deployment to different environments including production using best practicesprocess and quality complianceseek out ways to utilize salesforce to improve processes and productivity and make recommendationsattractive package including base salary + 13th month salary + performance bonus (package is up to 850m gross annually)insurance based on full base salary and medical benefit (bao viet insurance package) for employee and family100% of full salary and benefits as an official employee from the 1st day of working100% salary during probation timeworking in a fast paced, flexible, and multinational working environment with opportunity to travel onsite (in 60 countries)internal training (technical & functional & english)working with outstanding colleagues coming from top universities and top companies in vietnam and foreign countriescareer development opportunities in a giant tech group just entering a new market '];https://jobsgo.vn/viec-lam/salesforce-developer-15388007959.html
Công Ty Cổ Phần Giải Pháp Và Nguồn Lực Công Nghệ Itsol;17.0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[' - phân tích và thiết kế test case dựa trên những yêu cầu nghiệpvụ.- thực hiện việc test ui trên các nền tảng khác nhau như : webbrowser , mobile device.- thực hiện việc test tích hợp , test api , test database nhằmmục đích đảm bảo chất lượng cho các dự án. '];https://jobsgo.vn/viec-lam/tester-15368359146.html
Công Ty TNHH Clever Pro;15.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['xây dựng các ứng dụng web, webservice', 'tạo các mẫu web chuyên nghiệp', 'hỗ trợ kỹ thuật cho khách hàng sử dụng dịch vụ website wordpress, website theo template mẫu.', '(các yêu cầu liên quan đến việc chỉnh sửa giao diện, tối ưu website, cài đăt plugin, thao tác trong admin...)', 'clever pro hiện đang tuyển dụng vị trí wordpress developer'];https://jobsgo.vn/viec-lam/wordpress-developer-php-html5-15305542692.html
Online Friday;12.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['- phát triển các dự án online có lượng truy cập lớn với các công việc chính:', '+ lập trình php', '+ viết unit test (nếu cần)', '+ nghiên cứu công nghệ mới', '- công việc cụ thể sẽ trao đổi trong quá trình phỏng vấn.'];https://jobsgo.vn/viec-lam/php-developer-mysql-javascript-15302745418.html
Công Ty Cổ Phần Kalapa;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[' • tham gia phát triển module của phần mềm ekyc• thực hiện các công việc khác theo sự phân công của quản lí cấp trên• đề xuất và đưa ra ý tưởng về sản phẩm, dịch vụ ứng dụng di động '];https://jobsgo.vn/viec-lam/mobile-app-developer-15252530276.html
Công Ty Trách Nhiệm Hữu Hạn DACO;9.5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['lập trình phát triển ứng dụng trong quản lý sản xuất.', 'phát triển các các báo cáo, dashboard theo yêu cầu nghiệp vụ.', 'fix bug, tối ưu hóa và cải tiến hệ thống', 'tham gia các dự án của công ty về giải pháp iiot, smart factory, quản lý, tích hợp các hệ thống tự động hóa cho các nhà máy.', 'thực hiện các công việc liên quan khác theo yêu cầu của cấp quản lý', 'chi tiết công việc được trao đổi cụ thể khi phỏng vấn'];https://jobsgo.vn/viec-lam/ky-su-phan-mem-15226798071.html
Công ty Cổ phần Nal Việt Nam;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['nội dung đào tạo:\r\n\nchuyên môn, nghiệp vụ với ngôn ngữ lập trình php\nquy trình làm việc agile\ncác kỹ năng cần thiết (giao tiếp, teamwork, horenso,...)\n\n', 'chuyên môn, nghiệp vụ với ngôn ngữ lập trình php', 'quy trình làm việc agile', 'các kỹ năng cần thiết (giao tiếp, teamwork, horenso,...)'];https://jobsgo.vn/viec-lam/thuc-tap-sinh-php-developer-15214794235.html
Adflex;11.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;['phát triển và vận hành các dịch vụ đang chạy bằng java trên nền tảng affiliate marketing tại adflex.', 'kết hợp với các bộ phận kinh doanh, ba và quản lý trực tiếp để nhận yêu cầu cầu, triển khai và hoàn thành dự án.', 'tham gia vào phân tích, thiết kế giải pháp, phát triển nâng cấp hệ thống theo yêu cầu.', 'bảo trì, hỗ trợ giải quyết các vấn đề liên quan đến kỹ thuật khi phát triển ứng dụng.', 'chủ động nghiên cứu, tìm hiểu, phát triển năng lực và kiến thức liên quan như: ngôn ngữ lập trình, kiến trúc hệ thống, agile, ...', 'thực hiện các công việc khác theo sự phân công của quản lý trực tiếp.'];https://jobsgo.vn/viec-lam/junior-java-developer-15201812711.html
Công Ty Cổ Phần Công Nghệ Just-In-Time Solutions;45;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"['• tham gia nghiên cứu, phát triển sản phẩm phần mềm trong lĩnh vực ngân hàng và tài chính: core banking; e-banking; e-wallet; data warehouse…', '• làm việc onsite dài hạn tại myanmar (khoảng 6 tháng đến 1 năm)• hỗ trợ khách hàng triển khai sản phẩm: tiếp nhận yêu cầu, kiểm tra lỗi, sửa lỗi dữ liệu, sửa lỗi phát sinh trong quá trình khách hàng vận hành và sử dụng sản phẩm;']";https://jobsgo.vn/viec-lam/developer-onsite-myanmar-up-to-2000-15182068845.html
Công ty Cổ phần Tổng hợp Việt Nhật (VINICORP);20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['- lập trình và phát triển các báo cáo phân tích dữ liệu bi (business intelligence), hoặc tạo các phần mềm tool tự động rpa (robotics process automation).', '- thực hiện mô tả, phân tích các yêu cầu phần mềm.- kết hợp với các bộ phận khác (kiểm thử, hệ thống,...) để hoàn thành, triển khai dự án.- báo cáo và thực hiện các công việc theo yêu cầu của quản lý.- nhận thực tập, học việc, fullstack '];https://jobsgo.vn/viec-lam/developer-15170255115.html
Công Ty TNHH HD Việt Nam;14.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['lập trình các ứng dụng (web application) theo yêu cầu.', 'phân tích các yêu cầu phần mềm, xử lý nghiệp vụ, xây dựng api.', 'thực hiện các công việc khác do người quản lý phân công.'];https://jobsgo.vn/viec-lam/net-core-developer-aspnet-core-mvc-15166833207.html
Công ty Cổ phần Giải pháp Công nghệ cao BCTech;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;['• tham gia các dự án xây dựng phần mềm trong lĩnh vực logistics', '• phân tích và phát triển hệ thống sử dụng php/laravel & cở sở dữ liệu mysql.', '• tối ưu hóa về tốc độ xử lý với hàng trăm ngàn transaction/giây', '• xử lý dữ liệu realtime'];https://jobsgo.vn/viec-lam/php-developers-laravel-mysql-15115952694.html
